match,item?,attributes
MATRIX_SUB_LZERO,1,"mat,mat,matrix_sub,matrix_neg,"
MATRIX_NEG_EQ_0,1,"mat,mat,matrix_neg,mat,"
MATRIX_VECTOR_MUL_ASSOC,1,"matrix_mul,matrix_vector_mul,"
MATRIX_VECTOR_MUL_LID,1,"mat,matrix_vector_mul,mat,"
MATRIX_VECTOR_MUL_LZERO,1,"mat,vec,mat,matrix_vector_mul,VEC_COMPONENT,"
MATRIX_VECTOR_MUL_RZERO,1,"vec,vec,mat,matrix_vector_mul,VEC_COMPONENT,"
MATRIX_VECTOR_MUL_ADD_LDISTRIB,1,"matrix_vector_mul,VECTOR_ADD_COMPONENT,"
MATRIX_VECTOR_MUL_SUB_LDISTRIB,1,"matrix_vector_mul,VECTOR_SUB_COMPONENT,"
MATRIX_VECTOR_MUL_ADD_RDISTRIB,1,"matrix_vector_mul,matrix_add,VECTOR_ADD_COMPONENT,"
MATRIX_VECTOR_MUL_SUB_RDISTRIB,1,"matrix_vector_mul,matrix_sub,VECTOR_SUB_COMPONENT,"
MATRIX_VECTOR_MUL_RMUL,1,"VECTOR_MUL_COMPONENT,matrix_vector_mul,"
MATRIX_TRANSP_MUL,1,"transp,transp,transp,matrix_mul,transp,"
MATRIX_EQ,1,"basis,matrix_vector_mul,basis,"
MATRIX_VECTOR_MUL_COMPONENT,1,"dot,matrix_vector_mul,dot,"
DOT_LMUL_MATRIX,1,"dot,dot,dot,matrix_vector_mul,vector_matrix_mul,dot,"
TRANSP_MATRIX_CMUL,1,"transp,transp,transp,MATRIX_CMUL_COMPONENT,"
TRANSP_MATRIX_ADD,1,"transp,transp,transp,transp,matrix_add,"
TRANSP_MATRIX_SUB,1,"transp,transp,transp,transp,matrix_sub,"
TRANSP_MATRIX_NEG,1,"transp,transp,transp,matrix_neg,"
TRANSP_MAT,1,"transp,mat,mat,transp,mat,"
TRANSP_TRANSP,1,"transp,transp,transp,"
TRANSP_EQ,1,"transp,transp,TRANSP_TRANSP,"
ROW_TRANSP,1,"row,transp,column,row,column,transp,"
COLUMN_TRANSP,1,"column,transp,row,row,column,transp,"
ROWS_TRANSP,1,"rows,transp,columns,rows,columns,ROW_TRANSP,"
COLUMNS_TRANSP,1,"columns,transp,rows,TRANSP_TRANSP,ROWS_TRANSP,"
VECTOR_MATRIX_MUL_TRANSP,1,"transp,matrix_vector_mul,vector_matrix_mul,transp,"
MATRIX_VECTOR_MUL_TRANSP,1,"transp,VECTOR_MATRIX_MUL_TRANSP,TRANSP_TRANSP,"
FINITE_ROWS,1,"rows,rows,"
FINITE_COLUMNS,1,"columns,columns,"
MATRIX_EQUAL_ROWS,1,"row,row,row,"
MATRIX_EQUAL_COLUMNS,1,"column,column,column,"
MATRIX_MUL_DOT,1,"dot,matrix_vector_mul,dot,"
MATRIX_MUL_VSUM,1,"vsum,column,matrix_vector_mul,VSUM_COMPONENT,VECTOR_MUL_COMPONENT,column,"
VECTOR_COMPONENTWISE,1,"basis,basis,"
LINEAR_COMPONENTWISE,1,"linear,basis,linear,VECTOR_COMPONENTWISE,vec,VECTOR_MUL_LZERO,VECTOR_MUL_LZERO,vec,VECTOR_MUL_COMPONENT,VECTOR_ADD_COMPONENT,VECTOR_ADD_COMPONENT,VECTOR_MUL_COMPONENT,"
invertible,0,""
matrix_inv,0,""
MATRIX_INV,1,"invertible,matrix_inv,mat,matrix_inv,mat,matrix_inv,invertible,invertible,"
matrix,0,""
MATRIX_VECTOR_MUL_LINEAR,1,"linear,linear,matrix_vector_mul,VECTOR_ADD_COMPONENT,VECTOR_MUL_COMPONENT,"
MATRIX_WORKS,1,"linear,matrix,matrix,matrix_vector_mul,LINEAR_COMPONENTWISE,"
MATRIX_VECTOR_MUL,1,"linear,matrix,MATRIX_WORKS,"
MATRIX_OF_MATRIX_VECTOR_MUL,1,"matrix,MATRIX_EQ,MATRIX_VECTOR_MUL_LINEAR,MATRIX_WORKS,"
MATRIX_COMPOSE,1,"linear,linear,matrix,matrix,matrix,MATRIX_EQ,MATRIX_WORKS,LINEAR_COMPOSE,MATRIX_VECTOR_MUL_ASSOC,"
MATRIX_VECTOR_COLUMN,1,"vsum,transp,matrix_vector_mul,transp,VSUM_COMPONENT,VECTOR_MUL_COMPONENT,"
MATRIX_MUL_COMPONENT,1,"transp,matrix_mul,matrix_vector_mul,vector_matrix_mul,transp,"
ADJOINT_MATRIX,1,"adjoint,transp,ADJOINT_UNIQUE,MATRIX_VECTOR_MUL_LINEAR,transp,dot,matrix_vector_mul,"
MATRIX_ADJOINT,1,"linear,matrix,adjoint,transp,matrix,MATRIX_VECTOR_MUL,ADJOINT_MATRIX,MATRIX_OF_MATRIX_VECTOR_MUL,"
MATRIX_ID,1,"matrix,mat,MATRIX_EQ,LINEAR_ID,MATRIX_WORKS,MATRIX_VECTOR_MUL_LID,"
MATRIX_I,1,"matrix,mat,MATRIX_ID,"
LINEAR_EQ_MATRIX,1,"linear,linear,matrix,matrix,MATRIX_VECTOR_MUL,"
MATRIX_SELF_ADJOINT,1,"linear,adjoint,transp,matrix,matrix,MATRIX_ADJOINT,LINEAR_EQ_MATRIX,ADJOINT_LINEAR,"
LINEAR_MATRIX_EXISTS,1,"linear,MATRIX_VECTOR_MUL_LINEAR,matrix,MATRIX_VECTOR_MUL,"
LINEAR_1,1,"linear,LINEAR_MATRIX_EXISTS,EXISTS_VECTOR_1,FORALL_1,VECTOR_1,matrix_vector_mul,SUM_1,VECTOR_MUL_COMPONENT,"
onorm,0,""
NORM_BOUND_GENERALIZE,1,"linear,vec,NORM_0,LINEAR_0,NORM_0,NORM_POS_LT,REAL_ABS_NORM,NORM_MUL,LINEAR_CMUL,NORM_MUL,REAL_ABS_NORM,NORM_EQ_0,"
ONORM,1,"linear,onorm,onorm,NORM_BOUND_GENERALIZE,onorm,VECTOR_CHOOSE_SIZE,LINEAR_BOUNDED,"
ONORM_POS_LE,1,"linear,onorm,ONORM,VECTOR_CHOOSE_SIZE,NORM_POS_LE,"
ONORM_EQ_0,1,"linear,onorm,vec,ONORM,ONORM_POS_LE,NORM_0,NORM_LE_0,"
ONORM_CONST,1,"onorm,onorm,basis,NORM_BASIS,"
ONORM_POS_LT,1,"linear,onorm,vec,ONORM_EQ_0,ONORM_POS_LE,"
ONORM_COMPOSE,1,"linear,linear,onorm,onorm,onorm,ONORM,LINEAR_COMPOSE,ONORM,ONORM_POS_LE,"
ONORM_NEG_LEMMA,1,"linear,onorm,onorm,ONORM,LINEAR_COMPOSE_NEG,NORM_NEG,ONORM,"
ONORM_NEG,1,"linear,onorm,onorm,ONORM_NEG_LEMMA,ONORM_NEG_LEMMA,LINEAR_COMPOSE_NEG,VECTOR_NEG_NEG,"
ONORM_TRIANGLE,1,"linear,linear,onorm,onorm,onorm,ONORM,LINEAR_COMPOSE_ADD,NORM_TRIANGLE,ONORM,"
ONORM_TRIANGLE_LE,1,"linear,linear,onorm,onorm,onorm,ONORM_TRIANGLE,"
ONORM_TRIANGLE_LT,1,"linear,linear,onorm,onorm,onorm,ONORM_TRIANGLE,"
ONORM_ID,1,"onorm,onorm,basis,NORM_BASIS,"
ONORM_I,1,"onorm,ONORM_ID,"
lift,0,""
drop,0,""
LIFT_COMPONENT,1,"lift,lift,"
LIFT_DROP,1,"lift,drop,drop,lift,lift,drop,"
IMAGE_LIFT_DROP,1,"lift,drop,drop,lift,LIFT_DROP,"
IN_IMAGE_LIFT_DROP,1,"lift,drop,drop,lift,LIFT_DROP,"
FORALL_LIFT,1,"lift,LIFT_DROP,"
EXISTS_LIFT,1,"lift,LIFT_DROP,"
FORALL_DROP,1,"drop,LIFT_DROP,"
EXISTS_DROP,1,"drop,LIFT_DROP,"
FORALL_LIFT_FUN,1,"lift,drop,LIFT_DROP,"
FORALL_DROP_FUN,1,"drop,FORALL_LIFT_FUN,LIFT_DROP,"
EXISTS_LIFT_FUN,1,"lift,FORALL_LIFT_FUN,"
EXISTS_DROP_FUN,1,"drop,FORALL_DROP_FUN,"
LIFT_EQ,1,"lift,lift,LIFT_DROP,"
DROP_EQ,1,"drop,drop,LIFT_DROP,"
LIFT_IN_IMAGE_LIFT,1,"lift,lift,LIFT_DROP,"
FORALL_LIFT_IMAGE,1,"lift,IMAGE_LIFT_DROP,"
EXISTS_LIFT_IMAGE,1,"lift,IMAGE_LIFT_DROP,"
SUBSET_LIFT_IMAGE,1,"lift,lift,drop,IMAGE_LIFT_DROP,"
FORALL_DROP_IMAGE,1,"drop,IMAGE_LIFT_DROP,"
EXISTS_DROP_IMAGE,1,"drop,IMAGE_LIFT_DROP,"
SUBSET_DROP_IMAGE,1,"drop,drop,lift,IMAGE_LIFT_DROP,"
DROP_IN_IMAGE_DROP,1,"drop,drop,LIFT_DROP,"
LIFT_NUM,1,"lift,vec,lift,vec,"
LIFT_ADD,1,"lift,lift,lift,lift,VECTOR_ADD_COMPONENT,"
LIFT_SUB,1,"lift,lift,lift,lift,VECTOR_SUB_COMPONENT,"
LIFT_CMUL,1,"lift,lift,lift,VECTOR_MUL_COMPONENT,"
LIFT_NEG,1,"lift,lift,lift,VECTOR_NEG_COMPONENT,"
LIFT_EQ_CMUL,1,"lift,vec,LIFT_NUM,LIFT_CMUL,"
LIFT_SUM,1,"lift,vsum,lift,VSUM_CLAUSES,LIFT_ADD,LIFT_NUM,"
DROP_LAMBDA,1,"drop,drop,"
DROP_VEC,1,"drop,vec,LIFT_DROP,LIFT_NUM,"
DROP_ADD,1,"drop,drop,drop,LIFT_DROP,LIFT_ADD,"
DROP_SUB,1,"drop,drop,drop,LIFT_DROP,LIFT_SUB,"
DROP_CMUL,1,"drop,drop,LIFT_DROP,LIFT_CMUL,"
DROP_NEG,1,"drop,drop,LIFT_DROP,LIFT_NEG,"
DROP_VSUM,1,"drop,vsum,drop,VSUM_CLAUSES,DROP_ADD,DROP_VEC,"
NORM_1,1,"drop,drop,NORM_REAL,"
NORM_1_POS,1,"drop,drop,NORM_1,"
NORM_LIFT,1,"lift,lift,NORM_REAL,LIFT_COMPONENT,"
DIST_LIFT,1,"dist,lift,lift,DIST_REAL,LIFT_COMPONENT,"
ABS_DROP,1,"drop,FORALL_LIFT,LIFT_DROP,NORM_LIFT,"
LINEAR_VMUL_DROP,1,"linear,linear,drop,drop,LINEAR_VMUL_COMPONENT,"
LINEAR_FROM_REALS,1,"linear,drop,column,matrix,MATRIX_WORKS,matrix_vector_mul,vector_mul,drop,column,"
LINEAR_TO_REALS,1,"linear,lift,row,matrix,dot,MATRIX_WORKS,matrix_vector_mul,dot,lift,row,"
DROP_EQ_0,1,"drop,vec,DROP_EQ,DROP_VEC,"
VSUM_REAL,1,"vsum,lift,drop,LIFT_SUM,LIFT_DROP,"
DROP_WLOG_LE,1,"drop,drop,"
IMAGE_LIFT_UNIV,1,"lift,LIFT_DROP,"
IMAGE_DROP_UNIV,1,"drop,LIFT_DROP,"
SUM_VSUM,1,"drop,vsum,lift,VSUM_REAL,LIFT_DROP,"
LINEAR_LIFT_DOT,1,"linear,lift,dot,linear,DOT_RMUL,DOT_RADD,LIFT_ADD,LIFT_CMUL,"
LINEAR_LIFT_COMPONENT,1,"linear,lift,basis,LINEAR_LIFT_DOT,DOT_BASIS,"
LINEAR_FSTCART,1,"linear,linear,VECTOR_ADD_COMPONENT,VECTOR_MUL_COMPONENT,"
LINEAR_SNDCART,1,"linear,linear,VECTOR_ADD_COMPONENT,VECTOR_MUL_COMPONENT,"
FSTCART_VEC,1,"vec,vec,vec,"
FSTCART_ADD,1,"linear,LINEAR_FSTCART,"
FSTCART_CMUL,1,"linear,LINEAR_FSTCART,"
FSTCART_NEG,1,"FSTCART_CMUL,"
FSTCART_SUB,1,"VECTOR_SUB,FSTCART_NEG,FSTCART_ADD,"
FSTCART_VSUM,1,"vsum,vsum,VSUM_CLAUSES,FSTCART_ADD,FSTCART_VEC,"
SNDCART_VEC,1,"vec,vec,vec,"
SNDCART_ADD,1,"linear,LINEAR_SNDCART,"
SNDCART_CMUL,1,"linear,LINEAR_SNDCART,"
SNDCART_NEG,1,"SNDCART_CMUL,"
SNDCART_SUB,1,"VECTOR_SUB,SNDCART_NEG,SNDCART_ADD,"
SNDCART_VSUM,1,"vsum,vsum,VSUM_CLAUSES,SNDCART_ADD,SNDCART_VEC,"
PASTECART_VEC,1,"vec,vec,vec,FSTCART_VEC,SNDCART_VEC,"
PASTECART_ADD,1,"FSTCART_ADD,SNDCART_ADD,"
PASTECART_CMUL,1,"FSTCART_CMUL,SNDCART_CMUL,"
PASTECART_NEG,1,"PASTECART_CMUL,"
PASTECART_SUB,1,"VECTOR_SUB,PASTECART_NEG,PASTECART_ADD,"
PASTECART_VSUM,1,"vsum,vsum,vsum,FSTCART_VSUM,SNDCART_VSUM,"
PASTECART_EQ_VEC,1,"vec,vec,vec,FSTCART_VEC,SNDCART_VEC,"
NORM_FSTCART,1,"SQRT_MONO_LE_EQ,DOT_POS_LE,vector_norm,dot,"
DIST_FSTCART,1,"dist,dist,dist,FSTCART_SUB,NORM_FSTCART,"
NORM_SNDCART,1,"SQRT_MONO_LE_EQ,DOT_POS_LE,vector_norm,dot,"
DIST_SNDCART,1,"dist,dist,dist,SNDCART_SUB,NORM_SNDCART,"
DOT_PASTECART,1,"dot,dot,dot,dot,"
NORM_PASTECART,1,"NORM_EQ_SQUARE,SQRT_POS_LE,SQRT_POW_2,DOT_PASTECART,NORM_POW_2,"
NORM_PASTECART_LE,1,"NORM_POS_LE,NORM_POW_2,DOT_PASTECART,"
NORM_LE_PASTECART,1,"NORM_PASTECART,REAL_LE_RSQRT,"
NORM_PASTECART_0,1,"vec,vec,NORM_EQ_SQUARE,NORM_POW_2,NORM_POS_LE,DOT_PASTECART,DOT_LZERO,"
DIST_PASTECART_CANCEL,1,"dist,dist,dist,dist,dist,PASTECART_SUB,VECTOR_SUB_REFL,NORM_PASTECART_0,"
subspace,0,""
span,0,""
dependent,0,""
independent,0,""
SUBSPACE_UNIV,1,"subspace,subspace,"
SUBSPACE_IMP_NONEMPTY,1,"subspace,subspace,"
SUBSPACE_0,1,"subspace,vec,subspace,"
SUBSPACE_ADD,1,"subspace,subspace,"
SUBSPACE_MUL,1,"subspace,subspace,"
SUBSPACE_NEG,1,"subspace,SUBSPACE_MUL,"
SUBSPACE_SUB,1,"subspace,VECTOR_SUB,SUBSPACE_ADD,SUBSPACE_NEG,"
SUBSPACE_VSUM,1,"subspace,vsum,VSUM_CLAUSES,SUBSPACE_0,SUBSPACE_ADD,"
SUBSPACE_LINEAR_IMAGE,1,"linear,subspace,subspace,subspace,linear,LINEAR_0,"
SUBSPACE_LINEAR_PREIMAGE,1,"linear,subspace,subspace,subspace,linear,LINEAR_0,"
SUBSPACE_TRIVIAL,1,"subspace,vec,subspace,"
SUBSPACE_INTER,1,"subspace,subspace,subspace,subspace,"
SUBSPACE_INTERS,1,"subspace,subspace,subspace,"
LINEAR_INJECTIVE_0_SUBSPACE,1,"linear,subspace,vec,vec,VECTOR_SUB_EQ,LINEAR_SUB,VECTOR_SUB_RZERO,SUBSPACE_SUB,SUBSPACE_0,"
SUBSPACE_UNION_CHAIN,1,"subspace,subspace,subspace,SUBSPACE_ADD,SUBSPACE_SUB,"
SUBSPACE_PCROSS,1,"subspace,subspace,subspace,subspace,PASTECART_CMUL,PASTECART_ADD,PASTECART_VEC,"
SUBSPACE_PCROSS_EQ,1,"subspace,subspace,subspace,SUBSPACE_IMP_NONEMPTY,SUBSPACE_IMP_NONEMPTY,SUBSPACE_PCROSS,SUBSPACE_LINEAR_IMAGE,LINEAR_FSTCART,SUBSPACE_LINEAR_IMAGE,LINEAR_SNDCART,"
SPAN_SPAN,1,"span,span,span,span,"
SPAN_MONO,1,"span,span,span,"
SUBSPACE_SPAN,1,"subspace,span,span,subspace,"
SPAN_CLAUSES,1,"span,vec,span,span,span,span,span,span,span,SUBSPACE_SPAN,subspace,"
SPAN_INDUCT,1,"subspace,span,span,"
SPAN_EMPTY,1,"span,vec,span,subspace,"
INDEPENDENT_EMPTY,1,"independent,independent,dependent,"
INDEPENDENT_NONZERO,1,"independent,vec,independent,dependent,SPAN_CLAUSES,"
INDEPENDENT_MONO,1,"independent,independent,independent,dependent,SPAN_MONO,"
DEPENDENT_MONO,1,"dependent,dependent,independent,INDEPENDENT_MONO,"
SPAN_SUBSPACE,1,"span,subspace,span,span,"
SPAN_INDUCT_ALT,1,"vec,span,span,SPAN_INDUCT,subspace,VECTOR_ADD_LDISTRIB,VECTOR_MUL_ASSOC,VECTOR_ADD_LID,VECTOR_ADD_ASSOC,VECTOR_ADD_SYM,VECTOR_MUL_LID,VECTOR_MUL_RZERO,"
SPAN_SUPERSET,1,"span,SPAN_CLAUSES,"
SPAN_INC,1,"span,SPAN_SUPERSET,"
SPAN_UNION_SUBSET,1,"span,span,span,span,"
SPAN_UNIV,1,"span,SPAN_INC,"
SPAN_0,1,"vec,span,SUBSPACE_SPAN,SUBSPACE_0,"
SPAN_ADD,1,"span,span,span,SUBSPACE_SPAN,SUBSPACE_ADD,"
SPAN_MUL,1,"span,span,SUBSPACE_SPAN,SUBSPACE_MUL,"
SPAN_MUL_EQ,1,"span,span,SPAN_MUL,span,SPAN_MUL,VECTOR_MUL_ASSOC,VECTOR_MUL_LID,"
SPAN_NEG,1,"span,span,SUBSPACE_SPAN,SUBSPACE_NEG,"
SPAN_NEG_EQ,1,"span,span,SPAN_NEG,VECTOR_NEG_NEG,"
SPAN_SUB,1,"span,span,span,SUBSPACE_SPAN,SUBSPACE_SUB,"
SPAN_VSUM,1,"span,vsum,span,SUBSPACE_SPAN,SUBSPACE_VSUM,"
SPAN_ADD_EQ,1,"span,span,span,SPAN_ADD,SPAN_SUB,"
SPAN_EQ_SELF,1,"span,subspace,SUBSPACE_SPAN,SPAN_SUBSPACE,SPAN_INC,"
SPAN_SUBSET_SUBSPACE,1,"subspace,span,SPAN_MONO,SPAN_EQ_SELF,"
SUBSPACE_TRANSLATION_SELF,1,"subspace,SPAN_EQ_SELF,SPAN_ADD_EQ,SPAN_CLAUSES,"
SUBSPACE_TRANSLATION_SELF_EQ,1,"subspace,SUBSPACE_TRANSLATION_SELF,vec,subspace,VECTOR_ADD_RID,"
SUBSPACE_SUMS,1,"subspace,subspace,subspace,subspace,VECTOR_ADD_LID,VECTOR_ADD_LDISTRIB,"
SPAN_UNION,1,"span,span,span,SPAN_SUBSET_SUBSPACE,SUBSPACE_SUMS,SUBSPACE_SPAN,vec,SPAN_SUPERSET,SPAN_0,VECTOR_ADD_RID,vec,SPAN_SUPERSET,SPAN_0,VECTOR_ADD_LID,SPAN_ADD,SPAN_MONO,"
SPAN_LINEAR_IMAGE,1,"linear,span,span,SPAN_INDUCT,SUBSPACE_SPAN,SUBSPACE_LINEAR_IMAGE,SPAN_SUPERSET,SPAN_INDUCT,span,span,SUBSPACE_LINEAR_PREIMAGE,SUBSPACE_SPAN,SPAN_SUPERSET,"
DEPENDENT_LINEAR_IMAGE_EQ,1,"linear,dependent,dependent,dependent,span,SPAN_LINEAR_IMAGE,"
DEPENDENT_LINEAR_IMAGE,1,"linear,dependent,dependent,dependent,SPAN_LINEAR_IMAGE,"
INDEPENDENT_LINEAR_IMAGE_EQ,1,"linear,independent,independent,independent,DEPENDENT_LINEAR_IMAGE_EQ,"
SPAN_BREAKDOWN,1,"span,span,SPAN_INDUCT,subspace,SPAN_CLAUSES,vec,"
SPAN_BREAKDOWN_EQ,1,"span,span,SPAN_BREAKDOWN,SPAN_MONO,SPAN_ADD,SPAN_MONO,SPAN_CLAUSES,"
SPAN_INSERT_0,1,"span,vec,span,SPAN_BREAKDOWN_EQ,VECTOR_MUL_RZERO,VECTOR_SUB_RZERO,"
SPAN_SING,1,"span,SPAN_BREAKDOWN_EQ,SPAN_EMPTY,VECTOR_SUB_EQ,"
SPAN_2,1,"span,SPAN_BREAKDOWN_EQ,SPAN_EMPTY,VECTOR_SUB_EQ,"
SPAN_3,1,"span,SPAN_BREAKDOWN_EQ,SPAN_EMPTY,VECTOR_SUB_EQ,"
IN_SPAN_INSERT,1,"span,span,span,SPAN_BREAKDOWN,SPAN_MONO,SPAN_MUL,VECTOR_SUB_LDISTRIB,VECTOR_MUL_ASSOC,SPAN_SUB,SPAN_CLAUSES,SPAN_MONO,"
IN_SPAN_DELETE,1,"span,span,span,IN_SPAN_INSERT,SPAN_MONO,"
EQ_SPAN_INSERT_EQ,1,"span,span,span,SPAN_BREAKDOWN_EQ,SPAN_ADD,SPAN_SUB,SPAN_MUL,"
SPAN_TRANS,1,"span,span,span,SPAN_BREAKDOWN,SPAN_ADD,SPAN_MUL,SPAN_MONO,"
SPAN_EXPLICIT,1,"span,vsum,SPAN_VSUM,SPAN_SUPERSET,SPAN_MUL,SPAN_INDUCT_ALT,VSUM_CLAUSES,VSUM_CLAUSES,VSUM_CLAUSES,VSUM_EQ,"
DEPENDENT_EXPLICIT,1,"dependent,vsum,vec,dependent,SPAN_EXPLICIT,VSUM_CLAUSES,vec,VSUM_EQ,VSUM_DELETE,VECTOR_MUL_LNEG,VECTOR_MUL_ASSOC,VSUM_LMUL,VSUM_NEG,VECTOR_MUL_RNEG,VECTOR_MUL_RZERO,VECTOR_MUL_ASSOC,"
DEPENDENT_FINITE,1,"dependent,vsum,vec,DEPENDENT_EXPLICIT,VECTOR_MUL_LZERO,VSUM_RESTRICT_SET,"
SPAN_FINITE,1,"span,vsum,SPAN_EXPLICIT,VECTOR_MUL_LZERO,VSUM_RESTRICT_SET,"
SPAN_STDBASIS,1,"span,basis,BASIS_EXPANSION,SPAN_VSUM,SPAN_MUL,SPAN_SUPERSET,"
HAS_SIZE_STDBASIS,1,"basis,BASIS_INJ,"
FINITE_STDBASIS,1,"basis,HAS_SIZE_STDBASIS,"
CARD_STDBASIS,1,"basis,HAS_SIZE_STDBASIS,"
IN_SPAN_IMAGE_BASIS,1,"span,basis,SPAN_INDUCT,subspace,VEC_COMPONENT,VECTOR_ADD_COMPONENT,VECTOR_MUL_COMPONENT,BASIS_COMPONENT,SPAN_EXPLICIT,basis,dot,VSUM_IMAGE,BASIS_INJ,VSUM_COMPONENT,VECTOR_MUL_COMPONENT,BASIS_COMPONENT,DOT_BASIS,"
INDEPENDENT_STDBASIS,1,"independent,basis,independent,dependent,basis,basis,basis,BASIS_INJ,IN_SPAN_IMAGE_BASIS,BASIS_COMPONENT,"
INDEPENDENT_INSERT,1,"independent,independent,independent,span,INDEPENDENT_MONO,independent,dependent,independent,dependent,IN_SPAN_INSERT,"
SPANNING_SUBSET_INDEPENDENT,1,"independent,span,independent,dependent,SPAN_MONO,"
EXCHANGE_LEMMA,1,"independent,span,span,SPANNING_SUBSET_INDEPENDENT,span,SPAN_MONO,span,SPAN_CLAUSES,SPAN_TRANS,IN_SPAN_DELETE,SPAN_MONO,"
INDEPENDENT_SPAN_BOUND,1,"independent,span,EXCHANGE_LEMMA,"
INDEPENDENT_BOUND,1,"independent,CARD_STDBASIS,INDEPENDENT_SPAN_BOUND,FINITE_STDBASIS,SPAN_STDBASIS,"
DEPENDENT_BIGGERSET,1,"dependent,INDEPENDENT_BOUND,independent,"
INDEPENDENT_IMP_FINITE,1,"independent,INDEPENDENT_BOUND,"
INDEPENDENT_EXPLICIT,1,"independent,vsum,vec,INDEPENDENT_BOUND,independent,DEPENDENT_FINITE,"
INDEPENDENT_SING,1,"independent,vec,INDEPENDENT_INSERT,SPAN_EMPTY,INDEPENDENT_EMPTY,"
DEPENDENT_SING,1,"dependent,vec,independent,INDEPENDENT_SING,"
DEPENDENT_2,1,"dependent,vec,vec,DEPENDENT_SING,DEPENDENT_FINITE,VSUM_CLAUSES,VECTOR_ADD_RID,"
DEPENDENT_3,1,"dependent,vec,DEPENDENT_FINITE,VSUM_CLAUSES,VECTOR_ADD_RID,"
INDEPENDENT_2,1,"independent,vec,independent,DEPENDENT_2,VECTOR_MUL_LZERO,VECTOR_ADD_LID,"
INDEPENDENT_3,1,"independent,vec,independent,DEPENDENT_3,VECTOR_MUL_LZERO,VECTOR_ADD_LID,"
MAXIMAL_INDEPENDENT_SUBSET_EXTEND,1,"independent,independent,span,span,independent,INDEPENDENT_INSERT,INDEPENDENT_BOUND,SPAN_SUPERSET,"
MAXIMAL_INDEPENDENT_SUBSET,1,"independent,span,MAXIMAL_INDEPENDENT_SUBSET_EXTEND,INDEPENDENT_EMPTY,"
LINEAR_SUBSPACE_GRAPH,1,"linear,subspace,linear,subspace,PASTECART_VEC,PASTECART_ADD,PASTECART_CMUL,VECTOR_MUL_LZERO,"
dim,0,""
BASIS_EXISTS,1,"independent,span,dim,dim,MAXIMAL_INDEPENDENT_SUBSET,INDEPENDENT_BOUND,"
BASIS_EXISTS_FINITE,1,"independent,span,dim,BASIS_EXISTS,INDEPENDENT_IMP_FINITE,"
BASIS_SUBSPACE_EXISTS,1,"subspace,independent,span,dim,BASIS_EXISTS,SPAN_EQ_SELF,SPAN_MONO,INDEPENDENT_IMP_FINITE,"
INDEPENDENT_CARD_LE_DIM,1,"independent,dim,BASIS_EXISTS,INDEPENDENT_SPAN_BOUND,"
SPAN_CARD_GE_DIM,1,"span,dim,BASIS_EXISTS,INDEPENDENT_SPAN_BOUND,"
BASIS_CARD_EQ_DIM,1,"span,independent,dim,INDEPENDENT_CARD_LE_DIM,SPAN_CARD_GE_DIM,"
BASIS_HAS_SIZE_DIM,1,"independent,span,dim,BASIS_CARD_EQ_DIM,SPAN_INC,"
DIM_UNIQUE,1,"span,independent,dim,BASIS_CARD_EQ_DIM,"
DIM_LE_CARD,1,"dim,SPAN_CARD_GE_DIM,SPAN_INC,"
DIM_UNIV,1,"dim,DIM_UNIQUE,basis,SPAN_STDBASIS,HAS_SIZE_STDBASIS,INDEPENDENT_STDBASIS,"
DIM_SUBSET,1,"dim,dim,BASIS_EXISTS,INDEPENDENT_SPAN_BOUND,"
DIM_SUBSET_UNIV,1,"dim,DIM_UNIV,DIM_SUBSET,"
BASIS_HAS_SIZE_UNIV,1,"independent,span,DIM_UNIV,BASIS_HAS_SIZE_DIM,"
CARD_GE_DIM_INDEPENDENT,1,"independent,dim,span,span,independent,INDEPENDENT_INSERT,INDEPENDENT_CARD_LE_DIM,INDEPENDENT_BOUND,SPAN_SUPERSET,"
CARD_LE_DIM_SPANNING,1,"span,dim,independent,independent,dependent,dim,SPAN_CARD_GE_DIM,SPAN_TRANS,"
CARD_EQ_DIM,1,"dim,independent,span,CARD_LE_DIM_SPANNING,CARD_GE_DIM_INDEPENDENT,"
INDEPENDENT_BOUND_GENERAL,1,"independent,dim,INDEPENDENT_CARD_LE_DIM,INDEPENDENT_BOUND,"
DEPENDENT_BIGGERSET_GENERAL,1,"dim,dependent,INDEPENDENT_BOUND_GENERAL,independent,"
DIM_SPAN,1,"dim,span,dim,DIM_SUBSET,SPAN_SUPERSET,BASIS_EXISTS,SPAN_CARD_GE_DIM,SPAN_SPAN,SPAN_MONO,"
DIM_INSERT_0,1,"dim,vec,dim,DIM_SPAN,SPAN_INSERT_0,"
DIM_EQ_CARD,1,"independent,dim,span,BASIS_CARD_EQ_DIM,SPAN_INC,DIM_SPAN,"
SUBSET_LE_DIM,1,"span,dim,dim,DIM_SPAN,DIM_SUBSET,"
SPAN_EQ_DIM,1,"span,span,dim,dim,DIM_SPAN,"
SPANS_IMAGE,1,"linear,span,span,SPAN_LINEAR_IMAGE,"
DIM_LINEAR_IMAGE_LE,1,"linear,dim,dim,BASIS_EXISTS,SPAN_CARD_GE_DIM,SPAN_LINEAR_IMAGE,SPANS_IMAGE,"
DIM_EMPTY,1,"dim,DIM_UNIQUE,SPAN_EMPTY,INDEPENDENT_EMPTY,"
